Date,Open,High,Low,Close,Adj Close,Volume
2010-05-11,8.994285583496094,9.28178596496582,8.946429252624512,9.161429405212402,7.765963077545166,848906800
2010-05-12,9.258570671081543,9.397500038146973,9.239286422729492,9.360357284545898,7.934586524963379,654379600
2010-05-13,9.400713920593262,9.464285850524902,9.157142639160156,9.227143287658691,7.821663856506348,599712400
2010-05-14,9.1128568649292,9.15999984741211,8.910714149475098,9.0649995803833,7.684216499328613,759362800
2010-05-17,9.096428871154785,9.149286270141602,8.846785545349121,9.079285621643066,7.696327209472656,762834800
2010-05-18,9.177857398986816,9.233928680419922,8.937856674194336,9.012857437133789,7.640015602111816,782678400
2010-05-19,8.910714149475098,9.032856941223145,8.744643211364746,8.869285583496094,7.518314838409424,1025726800
2010-05-20,8.638570785522461,8.708929061889648,8.436071395874023,8.491429328918457,7.198012351989746,1282915200
2010-05-21,8.3149995803833,8.73214340209961,8.262499809265137,8.65428638458252,7.33606481552124,1223891200
2010-05-24,8.831428527832031,8.960714340209961,8.795000076293945,8.812856674194336,7.4704813957214355,754238800
2010-05-25,8.548213958740234,8.812856674194336,8.470000267028809,8.757857322692871,7.423858165740967,1048006400
2010-05-26,8.931428909301758,9.004643440246582,8.70535659790039,8.71821403503418,7.39025354385376,850654000
2010-05-27,8.949999809265137,9.067500114440918,8.896785736083984,9.048213958740234,7.669987678527832,666282400
2010-05-28,9.26392936706543,9.264286041259766,9.048213958740234,9.174285888671875,7.776857376098633,815614800
2010-06-01,9.274642944335938,9.497857093811035,9.248571395874023,9.315357208251953,7.89643669128418,876472800
2010-06-02,9.447856903076172,9.45714282989502,9.297499656677246,9.426786422729492,7.990896224975586,688548000
2010-06-03,9.47071361541748,9.483928680419922,9.3003568649292,9.397143363952637,7.965767860412598,650106800
2010-06-04,9.221785545349121,9.353570938110352,9.093929290771484,9.14142894744873,7.749007701873779,758304400
2010-06-07,9.224642753601074,9.255356788635254,8.948213577270508,8.962142944335938,7.59702730178833,886942000
2010-06-08,9.044285774230957,9.064286231994629,8.773214340209961,8.904643058776855,7.548287391662598,1000770400
2010-06-09,8.981071472167969,8.996429443359375,8.660357475280762,8.685713768005371,7.362703323364258,854630000
2010-06-10,8.744285583496094,8.963570594787598,8.649999618530273,8.946785926818848,7.584008693695068,776356000
2010-06-11,8.865357398986816,9.066429138183594,8.834643363952637,9.053929328918457,7.674831390380859,545759200
2010-06-14,9.14142894744873,9.255356788635254,9.071785926818848,9.081428527832031,7.698143005371094,602960400
2010-06-15,9.130000114440918,9.280357360839844,9.125,9.274642944335938,7.861926078796387,585074000
2010-06-16,9.324999809265137,9.5625,9.30821418762207,9.54464340209961,8.090802192687988,783678000
2010-06-17,9.664285659790039,9.746429443359375,9.625,9.709643363952637,8.230669021606445,872855200
2010-06-18,9.723214149475098,9.821429252624512,9.693571090698242,9.788213729858398,8.297273635864258,784621600
2010-06-21,9.917499542236328,9.964642524719238,9.59749984741211,9.64892864227295,8.179203033447266,776490400
2010-06-22,9.720000267028809,9.856071472167969,9.696429252624512,9.780357360839844,8.290609359741211,717262000
2010-06-23,9.806428909301758,9.809286117553711,9.567856788635254,9.677499771118164,8.20341968536377,768457200
2010-06-24,9.678570747375488,9.757143020629883,9.574999809265137,9.60714340209961,8.143780708312988,714277200
2010-06-25,9.645000457763672,9.65250015258789,9.493213653564453,9.524999618530273,8.074146270751953,549942400
2010-06-28,9.53321361541748,9.633929252624512,9.447142601013184,9.58214282989502,8.122587203979492,584948000
2010-06-29,9.432856559753418,9.442500114440918,9.08214282989502,9.14892864227295,7.755361557006836,1133344800
2010-06-30,9.168213844299316,9.213213920593262,8.928929328918457,8.983214378356934,7.61488676071167,739452000
2010-07-01,9.08214282989502,9.100000381469727,8.686429023742676,8.874285697937012,7.522554874420166,1022896000
2010-07-02,8.946070671081543,8.961786270141602,8.685713768005371,8.819286346435547,7.475931167602539,693842800
2010-07-06,8.964285850524902,9.028571128845215,8.791428565979004,8.879643440246582,7.5270915031433105,615235600
2010-07-07,8.946070671081543,9.241786003112793,8.91964340209961,9.238213539123535,7.831047058105469,654556000
2010-07-08,9.374285697937012,9.389286041259766,9.103214263916016,9.217499732971191,7.8134894371032715,738144400
2010-07-09,9.174642562866211,9.282142639160156,9.1128568649292,9.272143363952637,7.859806060791016,433322400
2010-07-12,9.233214378356934,9.351785659790039,9.102143287658691,9.188928604125977,7.7892680168151855,562878400
2010-07-13,9.15428638458252,9.157142639160156,8.801071166992188,8.992856979370117,7.6230621337890625,1190924000
2010-07-14,8.906429290771484,9.135713577270508,8.89285659790039,9.026070594787598,7.651217937469482,812047600
2010-07-15,8.865357398986816,9.177499771118164,8.83214282989502,8.98035717010498,7.612467288970947,824866000
2010-07-16,9.042142868041992,9.106071472167969,8.871786117553711,8.925000190734863,7.5655412673950195,1039858400
2010-07-19,8.924285888671875,8.924285888671875,8.557143211364746,8.770713806152344,7.434758186340332,1024478000
2010-07-20,8.675000190734863,9.032142639160156,8.571785926818848,8.996070861816406,7.625786304473877,1074950800
2010-07-21,9.467499732971191,9.469642639160156,9.071429252624512,9.079999923706055,7.696933269500732,1185671200
2010-07-22,9.20285701751709,9.285714149475098,9.118213653564453,9.250714302062988,7.841644287109375,645318800
2010-07-23,9.181785583496094,9.299285888671875,9.152856826782227,9.283571243286133,7.869494438171387,533388800
2010-07-26,9.285714149475098,9.289285659790039,9.20392894744873,9.260000228881836,7.849514007568359,420551600
2010-07-27,9.31678581237793,9.45714282989502,9.296428680419922,9.431428909301758,7.994833469390869,584771600
2010-07-28,9.416786193847656,9.499643325805664,9.29464340209961,9.319999694824219,7.900376319885254,519985200
2010-07-29,9.311071395874023,9.380356788635254,9.146429061889648,9.21821403503418,7.814096450805664,643806800
2010-07-30,9.13892936706543,9.274999618530273,9.103570938110352,9.1875,7.788055896759033,448210000
2010-08-02,9.30142879486084,9.378213882446289,9.272143363952637,9.351785659790039,7.9273176193237305,428055600
2010-08-03,9.321785926818848,9.402142524719238,9.265000343322754,9.354642868041992,7.929743766784668,417653600
2010-08-04,9.3871431350708,9.438570976257324,9.296786308288574,9.392143249511719,7.96152925491333,420375200
2010-08-05,9.34749984741211,9.399286270141602,9.305356979370117,9.346428871154785,7.92277717590332,289097200
2010-08-06,9.277856826782227,9.338929176330566,9.201070785522461,9.288928985595703,7.874034881591797,444897600
2010-08-09,9.338570594787598,9.362500190734863,9.270357131958008,9.348214149475098,7.924291133880615,303128000
2010-08-10,9.280357360839844,9.301786422729492,9.198213577270508,9.264642715454102,7.853450775146484,451920000
2010-08-11,9.121429443359375,9.131786346435547,8.921786308288574,8.935357093811035,7.574321269989014,620054400
2010-08-12,8.810357093811035,9.039285659790039,8.789999961853027,8.992500305175781,7.62276029586792,534920400
2010-08-13,8.987500190734863,8.99571418762207,8.896071434020996,8.896429061889648,7.541322708129883,354869200
2010-08-16,8.842143058776855,8.928929328918457,8.807856559753418,8.84428596496582,7.4971208572387695,318430000
2010-08-17,8.931428909301758,9.093929290771484,8.899999618530273,8.998929023742676,7.628209114074707,422640400
2010-08-18,9.012857437133789,9.095356941223145,8.984999656677246,9.038213729858398,7.661509037017822,339696000
2010-08-19,9.029999732971191,9.052857398986816,8.881428718566895,8.924285888671875,7.564938545227051,426706000
2010-08-20,8.90678596496582,9.068571090698242,8.89285659790039,8.915714263916016,7.557672023773193,384230000
2010-08-23,8.992500305175781,9.0,8.758929252624512,8.778571128845215,7.4414167404174805,414041600
2010-08-24,8.666786193847656,8.678570747375488,8.523214340209961,8.568928718566895,7.263706684112549,602565600
2010-08-25,8.501428604125977,8.713929176330566,8.471428871154785,8.674642562866211,7.353318691253662,596867600
2010-08-26,8.766071319580078,8.776785850524902,8.581428527832031,8.581428527832031,7.2743048667907715,466505200
2010-08-27,8.633929252624512,8.664643287658691,8.412857055664062,8.62928581237793,7.314870357513428,548391200
2010-08-30,8.598570823669434,8.776785850524902,8.59571361541748,8.660714149475098,7.3415117263793945,383289200
2010-08-31,8.637499809265137,8.734286308288574,8.583929061889648,8.682143211364746,7.359678745269775,420786800
2010-09-01,8.838213920593262,8.980713844299316,8.795714378356934,8.940357208251953,7.578560829162598,697037600
2010-09-02,8.973570823669434,9.006071090698242,8.8774995803833,9.006071090698242,7.634265899658203,415427600
2010-09-03,9.110357284545898,9.242142677307129,9.089285850524902,9.241786003112793,7.8340744972229,520788800
2010-09-07,9.165714263916016,9.268928527832031,9.151785850524902,9.207500457763672,7.80501127243042,342557600
2010-09-08,9.277856826782227,9.442500114440918,9.253570556640625,9.390000343322754,7.959714412689209,526551200
2010-09-09,9.465714454650879,9.518570899963379,9.390000343322754,9.395357131958008,7.964253902435303,438575200
2010-09-10,9.399642944335938,9.446429252624512,9.335714340209961,9.407500267028809,7.974546909332275,387542400
2010-09-13,9.493571281433105,9.581428527832031,9.491429328918457,9.537142753601074,8.084443092346191,388780000
2010-09-14,9.507499694824219,9.613213539123535,9.482856750488281,9.57357120513916,8.115321159362793,408150400
2010-09-15,9.577500343322754,9.656429290771484,9.565713882446289,9.650713920593262,8.180716514587402,429368800
2010-09-16,9.651429176330566,9.881071090698242,9.625,9.8774995803833,8.372954368591309,652103200
2010-09-17,9.917499542236328,9.927143096923828,9.774286270141602,9.834643363952637,8.336627960205078,634477200
2010-09-20,9.859999656677246,10.135000228881836,9.851785659790039,10.115357398986816,8.5745849609375,658677600
2010-09-21,10.137857437133789,10.262499809265137,10.099642753601074,10.134642601013184,8.59093189239502,668074400
2010-09-22,10.096785545349121,10.28499984741211,10.086071014404297,10.276785850524902,8.711423873901367,585289600
2010-09-23,10.22607135772705,10.455714225769043,10.214285850524902,10.318571090698242,8.746842384338379,786116800
2010-09-24,10.432143211364746,10.483214378356934,10.376786231994629,10.4399995803833,8.849777221679688,649488000
2010-09-27,10.499285697937012,10.526070594787598,10.393214225769043,10.398571014404297,8.814659118652344,482834800
2010-09-28,10.420356750488281,10.420356750488281,9.821429252624512,10.244999885559082,8.684479713439941,1035042400
2010-09-29,10.258213996887207,10.350357055664062,10.214285850524902,10.263214111328125,8.699917793273926,469644000
2010-09-30,10.321429252624512,10.35714340209961,10.04464340209961,10.133929252624512,8.590327262878418,673391600
2010-10-01,10.219642639160156,10.234999656677246,10.048213958740234,10.09000015258789,8.553088188171387,448142800
2010-10-04,10.057143211364746,10.103570938110352,9.920356750488281,9.95142936706543,8.435622215270996,435302000
2010-10-05,10.071429252624512,10.337499618530273,10.0649995803833,10.319286346435547,8.747448921203613,501967200
2010-10-06,10.342499732971191,10.428214073181152,10.187856674194336,10.328213691711426,8.755017280578613,670868800
2010-10-07,10.369285583496094,10.374285697937012,10.246786117553711,10.329285621643066,8.755927085876465,408399600
2010-10-08,10.418213844299316,10.51785659790039,10.35714340209961,10.5024995803833,8.902756690979004,658403200
2010-10-11,10.526429176330566,10.615714073181152,10.521429061889648,10.54857063293457,8.941810607910156,427753200
2010-10-12,10.5503568649292,10.696429252624512,10.446070671081543,10.662142753601074,9.03808307647705,558544000
2010-10-13,10.721428871154785,10.784285545349121,10.70714282989502,10.71928596496582,9.086522102355957,630092400
2010-10-14,10.774642944335938,10.802499771118164,10.728570938110352,10.796786308288574,9.152215003967285,435296400
2010-10-15,10.979999542236328,11.25,10.889642715454102,11.240714073181152,9.528526306152344,922194000
2010-10-18,11.373929023742676,11.39285659790039,11.224642753601074,11.35714340209961,9.627218246459961,1093010800
2010-10-19,10.835714340209961,11.206070899963379,10.71500015258789,11.053214073181152,9.369585037231445,1232784000
2010-10-20,11.035714149475098,11.223214149475098,10.959643363952637,11.090356826782227,9.401071548461914,721624400
2010-10-21,11.15571403503418,11.240714073181152,10.95714282989502,11.054286003112793,9.370495796203613,551460000
2010-10-22,11.038213729858398,11.072856903076172,10.939286231994629,10.981071472167969,9.308433532714844,372778000
2010-10-25,11.038928985595703,11.128570556640625,11.015713691711426,11.029999732971191,9.349907875061035,392462000
2010-10-26,10.959643363952637,11.062143325805664,10.916070938110352,11.001786231994629,9.325989723205566,392929600
2010-10-27,10.987500190734863,11.067856788635254,10.914285659790039,10.993928909301758,9.319334030151367,399002800
2010-10-28,10.998213768005371,11.0,10.746429443359375,10.901429176330566,9.240921020507812,551051200
2010-10-29,10.865357398986816,10.924285888671875,10.745356559753418,10.749285697937012,9.111952781677246,430511200
2010-11-01,10.793571472167969,10.914285659790039,10.79285717010498,10.863571166992188,9.208828926086426,423889200
2010-11-02,10.964285850524902,11.078213691711426,10.964285850524902,11.04857063293457,9.36564826965332,433930000
2010-11-03,11.120356559753418,11.174285888671875,11.018928527832031,11.171428680419922,9.469796180725098,508348400
2010-11-04,11.266071319580078,11.4350004196167,11.251070976257324,11.366786003112793,9.635395050048828,642488000
2010-11-05,11.356785774230957,11.413213729858398,11.3125,11.326070785522461,9.600883483886719,361253200
2010-11-08,11.328571319580078,11.420356750488281,11.312856674194336,11.37928581237793,9.645989418029785,281758400
2010-11-09,11.466071128845215,11.475000381469727,11.23214340209961,11.28857135772705,9.569091796875,383544000
2010-11-10,11.308570861816406,11.384642601013184,11.198213577270508,11.358214378356934,9.628128051757812,384227200
2010-11-11,11.25,11.371429443359375,11.223214149475098,11.308929443359375,9.58635425567627,361284000
2010-11-12,11.285714149475098,11.303570747375488,10.843929290771484,11.001070976257324,9.325386047363281,795846800
2010-11-15,11.01642894744873,11.090714454650879,10.938214302062988,10.965714454650879,9.29541301727295,403606000
2010-11-16,10.918571472167969,10.985713958740234,10.6899995803833,10.771071434020996,9.130420684814453,657650000
2010-11-17,10.757143020629883,10.856785774230957,10.634285926818848,10.73214340209961,9.097420692443848,479449600
2010-11-18,10.899999618530273,11.059642791748047,10.881786346435547,11.01535701751709,9.337495803833008,494491200
2010-11-19,10.998929023742676,11.014286041259766,10.901429176330566,10.954643249511719,9.286030769348145,384843200
2010-11-22,10.95285701751709,11.191429138183594,10.923929214477539,11.191429138183594,9.486746788024902,393075200
2010-11-23,11.087499618530273,11.133929252624512,10.94857120513916,11.026070594787598,9.346577644348145,519447600
2010-11-24,11.14285659790039,11.264286041259766,11.133929252624512,11.242856979370117,9.530343055725098,413725200
2010-11-26,11.204999923706055,11.346428871154785,11.17642879486084,11.25,9.536398887634277,237585600
2010-11-29,11.26785659790039,11.338570594787598,11.12071418762207,11.31678581237793,9.593009948730469,445785200
2010-11-30,11.197856903076172,11.227143287658691,11.102499961853027,11.112500190734863,9.419841766357422,501858000
2010-12-01,11.259642601013184,11.348214149475098,11.25,11.300000190734863,9.578782081604004,461750800
2010-12-02,11.340356826782227,11.39285659790039,11.246070861816406,11.362500190734863,9.631762504577637,462837200
2010-12-03,11.321785926818848,11.380356788635254,11.297857284545898,11.337142944335938,9.610264778137207,342092800
2010-12-06,11.380000114440918,11.511786460876465,11.372142791748047,11.433929443359375,9.69231128692627,448481600
2010-12-07,11.564286231994629,11.571070671081543,11.361429214477539,11.364643096923828,9.633574485778809,391454000
2010-12-08,11.415356636047363,11.46500015258789,11.325357437133789,11.464642524719238,9.718345642089844,321935600
2010-12-09,11.504643440246582,11.51785659790039,11.393570899963379,11.420000076293945,9.680505752563477,294151200
2010-12-10,11.416070938110352,11.466071128845215,11.378570556640625,11.44857120513916,9.704721450805664,262511200
2010-12-13,11.584643363952637,11.609286308288574,11.464285850524902,11.488213539123535,9.738327026367188,439815600
2010-12-14,11.490357398986816,11.519286155700684,11.39285659790039,11.438928604125977,9.696548461914062,351008000
2010-12-15,11.428570747375488,11.535714149475098,11.399642944335938,11.441429138183594,9.69866943359375,417312000
2010-12-16,11.467499732971191,11.521785736083984,11.432143211364746,11.473214149475098,9.72561264038086,322030800
2010-12-17,11.486785888671875,11.492500305175781,11.436785697937012,11.450357437133789,9.706239700317383,386929200
2010-12-20,11.485713958740234,11.54464340209961,11.365357398986816,11.507499694824219,9.75467300415039,385610400
2010-12-21,11.535714149475098,11.585356712341309,11.501786231994629,11.578571319580078,9.814921379089355,256354000
2010-12-22,11.584285736083984,11.632857322692871,11.555356979370117,11.6128568649292,9.84398365020752,265921600
2010-12-23,11.60714340209961,11.612500190734863,11.541786193847656,11.557143211364746,9.796754837036133,223157200
2010-12-27,11.530357360839844,11.622857093811035,11.482856750488281,11.59571361541748,9.829451560974121,249816000
2010-12-28,11.639642715454102,11.666428565979004,11.609286308288574,11.623929023742676,9.853367805480957,175924000
2010-12-29,11.650713920593262,11.658928871154785,11.610713958740234,11.617500305175781,9.847920417785645,163139200
2010-12-30,11.624285697937012,11.625356674194336,11.537500381469727,11.559286117553711,9.798574447631836,157494400
2010-12-31,11.533928871154785,11.552857398986816,11.475357055664062,11.520000457763672,9.765273094177246,193508000
2011-01-03,11.630000114440918,11.795000076293945,11.601428985595703,11.770357131958008,9.977494239807129,445138400
2011-01-04,11.872857093811035,11.875,11.719642639160156,11.831786155700684,10.029562950134277,309080800
2011-01-05,11.76964282989502,11.940713882446289,11.76785659790039,11.928570747375488,10.111607551574707,255519600
2011-01-06,11.954285621643066,11.973214149475098,11.889286041259766,11.918929100036621,10.103435516357422,300428800
2011-01-07,11.928214073181152,12.012499809265137,11.853570938110352,12.00428581237793,10.175786972045898,311931200
2011-01-10,12.10107135772705,12.258213996887207,12.041786193847656,12.23035717010498,10.367425918579102,448560000
2011-01-11,12.317143440246582,12.319999694824219,12.123929023742676,12.20142936706543,10.34290599822998,444108000
2011-01-12,12.258929252624512,12.301071166992188,12.214285850524902,12.300713539123535,10.427066802978516,302590400
2011-01-13,12.327142715454102,12.380000114440918,12.280357360839844,12.34571361541748,10.465210914611816,296780400
2011-01-14,12.353214263916016,12.445713996887207,12.30142879486084,12.445713996887207,10.549982070922852,308840000
2011-01-18,11.768570899963379,12.312856674194336,11.64285659790039,12.166070938110352,10.312934875488281,1880998000
2011-01-19,12.441070556640625,12.449999809265137,12.031429290771484,12.101428985595703,10.258135795593262,1135612800
2011-01-20,12.01535701751709,12.08214282989502,11.789999961853027,11.881428718566895,10.071643829345703,764789200
2011-01-21,11.920356750488281,11.960000038146973,11.665356636047363,11.668571472167969,9.89120864868164,754401200
2011-01-24,11.673929214477539,12.051786422729492,11.668571472167969,12.051786422729492,10.216052055358887,574683200
2011-01-25,12.011786460876465,12.194286346435547,11.948928833007812,12.192856788635254,10.335638999938965,546868000
2011-01-26,12.248571395874023,12.342857360839844,12.196429252624512,12.280357360839844,10.409807205200195,506875600
2011-01-27,12.277856826782227,12.310357093811035,12.243928909301758,12.257499694824219,10.390432357788086,285026000
2011-01-28,12.291786193847656,12.300000190734863,11.911786079406738,12.003570556640625,10.175183296203613,592057200
2011-01-31,11.992856979370117,12.144286155700684,11.939286231994629,12.118571281433105,10.272666931152344,377246800
2011-02-01,12.189286231994629,12.344642639160156,12.177857398986816,12.322500228881836,10.445530891418457,426633200
